fips2010,fmr2,year
51137,861,2019
51139,652,2015
51139,678,2016
51139,664,2017
51139,723,2018
51139,726,2019
51141,643,2015
51141,658,2016
51141,633,2017
51141,684,2018
51141,700,2019
51143,643,2015
51143,684,2016
51143,633,2017
51143,684,2018
51143,700,2019
51145,993,2015
51145,966,2016
51145,1005,2017
51145,1042,2018
51145,1067,2019
51147,775,2015
51147,807,2016
51147,802,2017
51147,869,2018
51147,883,2019
51149,993,2015
51149,966,2016
51149,1005,2017
51149,1042,2018
51149,1067,2019
51153,1458,2015
51153,1623,2016
51153,1746,2017
51153,1793,2018
51153,1665,2019
51155,643,2015
51155,658,2016
51155,637,2017
51155,684,2018
51155,700,2019
51157,1056,2015
51157,1046,2016
51157,1097,2017
51157,1140,2018
51157,1106,2019
51159,777,2015
51159,735,2016
51159,707,2017
51159,816,2018
51159,846,2019
51161,732,2015
51161,845,2016
51161,876,2017
51161,846,2018
51161,821,2019
51163,677,2015
51163,706,2016
51163,706,2017
51163,767,2018
51163,778,2019
51165,863,2015
51165,808,2016
51165,803,2017
51165,840,2018
51165,881,2019
51167,643,2015
51167,658,2016
51167,633,2017
51167,684,2018
51167,700,2019
51169,658,2015
51169,660,2016
51169,636,2017
51169,684,2018
51169,700,2019
51171,816,2015
51171,784,2016
51171,792,2017
51171,835,2018
51171,824,2019
51173,643,2015
51173,658,2016
51173,633,2017
51173,684,2018
51173,700,2019
51175,806,2015
51175,761,2016
51175,748,2017
51175,824,2018
51175,815,2019
51177,1458,2015
51177,1623,2016
51177,1746,2017
51177,1793,2018
51177,1665,2019
51179,1458,2015
51179,1623,2016
51179,1746,2017
51179,1793,2018
51179,1665,2019
51181,1107,2015
51181,658,2016
51181,645,2017
51181,694,2018
51181,718,2019
51183,993,2015
51183,966,2016
51183,1005,2017
51183,1042,2018
51183,1067,2019
51185,643,2015
51185,658,2016
51185,633,2017
51185,684,2018
51185,704,2019
51187,910,2015
51187,956,2016
51187,987,2017
51187,1024,2018
51187,1000,2019
51191,658,2015
51191,660,2016
51191,636,2017
51191,684,2018
51191,700,2019
51193,752,2015
51193,726,2016
51193,746,2017
51193,794,2018
51193,841,2019
51195,643,2015
51195,658,2016
51195,633,2017
51195,684,2018
51195,710,2019
51197,645,2015
51197,658,2016
51197,633,2017
51197,693,2018
51197,702,2019
51199,1107,2015
51199,1150,2016
51199,1130,2017
51199,1095,2018
51199,1104,2019
51510,1458,2015
51510,1623,2016
51510,1746,2017
51510,1793,2018
51510,1665,2019
51515,746,2015
51515,750,2016
51515,789,2017
51515,793,2018
51515,790,2019
51520,658,2015
51520,660,2016
51520,636,2017
51520,684,2018
51520,700,2019
51530,677,2015
51530,706,2016
51530,706,2017
51530,767,2018
51530,778,2019
51540,1038,2015
51540,1171,2016
51540,1126,2017
51540,1179,2018
51540,1325,2019
51550,1107,2015
51550,1150,2016
51550,1130,2017
51550,1095,2018
51550,1104,2019
51560,674,2015
51560,658,2016
51570,993,2015
51570,966,2016
51570,1005,2017
51570,1042,2018
51570,1067,2019
51580,674,2015
51580,658,2016
51580,633,2017
51580,684,2018
51580,710,2019
51590,643,2015
51590,684,2016
51590,633,2017
51590,684,2018
51590,700,2019
51595,690,2015
51595,664,2016
51595,733,2017
51595,777,2018
51595,806,2019
51600,1458,2015
51600,1623,2016
51600,1746,2017
51600,1793,2018
51600,1665,2019
51610,1458,2015
51610,1623,2016
51610,1746,2017
51610,1793,2018
51610,1665,2019
51620,806,2015
51620,761,2016
51620,748,2017
51620,824,2018
51620,815,2019
51630,1458,2015
51630,1623,2016
51630,1746,2017
51630,1793,2018
51630,1665,2019
51640,643,2015
51640,658,2016
51640,633,2017
51640,684,2018
51640,700,2019
51650,1107,2015
51650,1150,2016
51650,1130,2017
51650,1095,2018
51650,1104,2019
51660,863,2015
51660,808,2016
51660,803,2017
51660,840,2018
51660,881,2019
51670,993,2015
51670,966,2016
51670,1005,2017
51670,1042,2018
51670,1067,2019
51678,677,2015
51678,706,2016
51678,706,2017
51678,767,2018
51678,778,2019
51680,746,2015
51680,750,2016
51680,789,2017
51680,793,2018
51680,790,2019
51683,1458,2015
51683,1623,2016
51683,1746,2017
51683,1793,2018
51683,1665,2019
51685,1458,2015
51685,1623,2016
51685,1746,2017
51685,1793,2018
51685,1665,2019
51690,643,2015
51690,658,2016
51690,633,2017
51690,684,2018
51690,700,2019
51700,1107,2015
51700,1150,2016
51700,1130,2017
51700,1095,2018
51700,1104,2019
51710,1107,2015
51710,1150,2016
51710,1130,2017
51710,1095,2018
51710,1104,2019
51720,643,2015
51720,658,2016
51720,633,2017
51720,684,2018
51720,710,2019
51730,993,2015
51730,966,2016
51730,1005,2017
51730,1042,2018
51730,1067,2019
51735,1107,2015
51735,1150,2016
51735,1130,2017
51735,1095,2018
51735,1104,2019
51740,1107,2015
51740,1150,2016
51740,1130,2017
51740,1095,2018
51740,1104,2019
51750,733,2015
51750,795,2016
51750,880,2017
51750,886,2018
51750,869,2019
51760,993,2015
51760,966,2016
51760,1005,2017
51760,1042,2018
51760,1067,2019
51770,732,2015
51770,845,2016
51770,876,2017
51770,846,2018
51770,821,2019
51775,732,2015
51775,845,2016
51775,876,2017
51775,846,2018
51775,821,2019
51790,801,2015
51790,753,2016
51790,824,2017
51790,860,2018
51790,875,2019
51800,1107,2015
51800,1150,2016
51800,1130,2017
51800,1095,2018
51800,1104,2019
51810,1107,2015
51810,1150,2016
51810,1130,2017
51810,1095,2018
51810,1104,2019
51820,801,2015
51820,753,2016
51820,824,2017
51820,860,2018
51820,875,2019
51830,1107,2015
51830,1150,2016
51830,1130,2017
51830,1095,2018
51830,1104,2019
51840,819,2015
51840,928,2016
51840,1037,2017
51840,936,2018
51840,958,2019
53001,643,2015
53001,658,2016
53001,683,2017
53001,697,2018
53001,768,2019
53003,695,2015
53003,728,2016
53003,715,2017
53003,777,2018
53003,808,2019
53005,829,2015
53005,841,2016
53005,850,2017
53005,874,2018
53005,962,2019
53007,762,2015
53007,791,2016
53007,808,2017
53007,924,2018
53007,981,2019
53009,838,2015
53009,788,2016
53009,931,2017
53009,888,2018
53009,993,2019
53011,944,2015
53011,1208,2016
53011,1242,2017
53011,1330,2018
53011,1325,2019
53013,655,2015
53013,800,2016
53013,725,2017
53013,833,2018
53013,927,2019
53015,737,2015
53015,748,2016
53015,745,2017
53015,855,2018
53015,923,2019
53017,762,2015
53017,791,2016
53017,808,2017
53017,924,2018
53017,981,2019
53019,643,2015
53019,738,2016
53019,731,2017
53019,729,2018
53019,792,2019
53021,829,2015
53021,841,2016
53021,850,2017
53021,874,2018
53021,962,2019
53023,643,2015
53023,658,2016
53023,681,2017
53023,697,2018
53023,700,2019
53025,679,2015
53025,701,2016
53025,770,2017
53025,724,2018
53025,793,2019
53027,681,2015
53027,831,2016
53027,755,2017
53027,748,2018
53027,821,2019
53029,909,2015
53029,984,2016
53029,984,2017
53029,984,2018
53029,1081,2019
53031,907,2015
53031,954,2016
53031,965,2017
53031,940,2018
53031,1010,2019
53033,1415,2015
53033,1523,2016
53033,1544,2017
53033,1878,2018
53033,1899,2019
53035,1020,2015
53035,1015,2016
53035,1039,2017
53035,1137,2018
53035,1204,2019
53037,818,2015
53037,880,2016
53037,874,2017
53037,853,2018
53037,950,2019
53039,680,2015
53039,817,2016
53039,817,2017
53039,820,2018
53039,898,2019
53041,724,2015
53041,860,2016
53041,788,2017
53041,827,2018
53041,908,2019
53043,643,2015
53043,658,2016
53043,681,2017
53043,697,2018
53043,700,2019
53045,876,2015
53045,960,2016
53045,957,2017
53045,935,2018
53045,1003,2019
53047,667,2015
53047,726,2016
53047,736,2017
53047,717,2018
53047,784,2019
53049,767,2015
53049,852,2016
53049,839,2017
53049,836,2018
53049,898,2019
53051,685,2015
53051,696,2016
53051,733,2017
53051,745,2018
53051,764,2019
53053,1093,2015
53053,1126,2016
53053,1142,2017
53053,1145,2018
53053,1265,2019
53055,974,2015
53055,1010,2016
53055,1078,2017
53055,1105,2018
53055,1225,2019
53057,988,2015
53057,962,2016
53057,958,2017
53057,970,2018
53057,994,2019
53059,944,2015
53059,1208,2016
53059,1242,2017
53059,1330,2018
53059,1325,2019
53061,1415,2015
53061,1523,2016
53061,1544,2017
53061,1878,2018
53061,1899,2019
53063,773,2015
53063,789,2016
53063,869,2017
53063,867,2018
53063,885,2019
53065,667,2015
53065,658,2016
53065,709,2017
53065,747,2018
53065,739,2019
53067,1026,2015
53067,1021,2016
53067,1071,2017
53067,1120,2018
53067,1152,2019
53069,643,2015
53069,658,2016
53069,681,2017
53069,697,2018
53069,750,2019
53071,731,2015
53071,885,2016
53071,766,2017
53071,885,2018
53071,972,2019
53073,948,2015
53073,910,2016
53073,968,2017
53073,1028,2018
53073,1058,2019
53075,736,2015
53075,786,2016
53075,766,2017
53075,760,2018
53075,836,2019
53077,769,2015
53077,759,2016
53077,814,2017
53077,872,2018
53077,837,2019
54001,663,2015
54001,582,2016
54001,681,2017
54001,644,2018
54001,624,2019
54003,786,2015
54003,793,2016
54003,941,2017
54003,902,2018
54003,1014,2019
54005,628,2015
54005,582,2016
54005,681,2017
54005,644,2018
54005,646,2019
54007,628,2015
54007,582,2016
54007,681,2017
54007,644,2018
54007,624,2019
54009,656,2015
54009,658,2016
54009,713,2017
54009,695,2018
54009,700,2019
54011,638,2015
54011,658,2016
54011,697,2017
54011,696,2018
54011,734,2019
54013,628,2015
54013,582,2016
54013,681,2017
54013,644,2018
54013,624,2019
54015,714,2015
54015,784,2016
54015,746,2017
54015,789,2018
54015,821,2019
54017,628,2015
54017,582,2016
54017,722,2017
54017,650,2018
54017,638,2019
54019,628,2015
54019,596,2016
54019,681,2017
54019,644,2018
54019,632,2019
54021,664,2015
54021,582,2016
54021,681,2017
54021,644,2018
54021,624,2019
54023,675,2015
54023,630,2016
54023,717,2017
54023,680,2018
54023,626,2019
54025,708,2015
54025,661,2016
54025,716,2017
54025,665,2018
54025,686,2019
54027,819,2015
54027,928,2016
54027,1037,2017
54027,936,2018
54027,958,2019
54029,656,2015
54029,658,2016
54029,713,2017
54029,695,2018
54029,700,2019
54031,699,2015
54031,582,2016
54031,681,2017
54031,645,2018
54031,624,2019
54033,628,2015
54033,657,2016
54033,762,2017
54033,724,2018
54033,706,2019
54035,628,2015
54035,595,2016
54035,681,2017
54035,646,2018
54035,624,2019
54037,854,2015
54037,872,2016
54037,912,2017
54037,882,2018
54037,903,2019
54039,714,2015
54039,784,2016
54039,746,2017
54039,789,2018
54039,821,2019
54041,656,2015
54041,603,2016
54041,734,2017
54041,667,2018
54041,653,2019
54043,714,2015
54043,593,2016
54043,681,2017
54043,644,2018
54043,643,2019
54045,628,2015
54045,582,2016
54045,684,2017
54045,644,2018
54045,625,2019
54047,628,2015
54047,582,2016
54047,681,2017
54047,644,2018
54047,624,2019
54049,738,2015
54049,680,2016
54049,795,2017
54049,765,2018
54049,765,2019
54051,634,2015
54051,658,2016
54051,756,2017
54051,695,2018
54051,702,2019
54053,628,2015
54053,582,2016
54053,681,2017
54053,644,2018
54053,624,2019
54055,631,2015
54055,584,2016
54055,681,2017
54055,644,2018
54055,624,2019
54057,643,2015
54057,658,2016
54057,683,2017
54057,697,2018
54057,700,2019
54059,628,2015
54059,582,2016
54059,748,2017
54059,685,2018
54059,667,2019
54061,752,2015
54061,725,2016
54061,829,2017
54061,823,2018
54061,787,2019
54063,628,2015
54063,597,2016
54063,681,2017
54063,644,2018
54063,624,2019
54065,786,2015
54065,665,2016
54065,808,2017
54065,756,2018
54065,714,2019
54067,628,2015
54067,582,2016
54067,681,2017
54067,644,2018
54067,624,2019
54069,634,2015
54069,658,2016
54069,756,2017
54069,695,2018
54069,702,2019
54071,628,2015
54071,582,2016
54071,681,2017
54071,644,2018
54071,624,2019
54073,642,2015
54073,640,2016
54073,727,2017
54073,697,2018
54073,672,2019
54075,677,2015
54075,593,2016
54075,683,2017
54075,652,2018
54075,625,2019
54077,752,2015
54077,725,2016
54077,829,2017
54077,823,2018
54077,787,2019
54079,714,2015
54079,743,2016
54079,845,2017
54079,802,2018
54079,852,2019
54081,735,2015
54081,712,2016
54081,699,2017
54081,736,2018
54081,744,2019
54083,647,2015
54083,582,2016
54083,687,2017
54083,648,2018
54083,637,2019
54085,628,2015
54085,582,2016
54085,681,2017
54085,644,2018
54085,624,2019
54087,628,2015
54087,582,2016
54087,681,2017
54087,644,2018
54087,624,2019
54089,628,2015
54089,582,2016
54089,681,2017
54089,644,2018
54089,624,2019
54091,631,2015
54091,582,2016
54091,681,2017
54091,644,2018
54091,624,2019
54093,628,2015
54093,582,2016
54093,693,2017
54093,644,2018
54093,624,2019
54095,628,2015
54095,582,2016
54095,681,2017
54095,644,2018
54095,624,2019
54097,630,2015
54097,599,2016
54097,688,2017
54097,661,2018
54097,641,2019
54099,638,2015
54099,658,2016
54099,697,2017
54099,696,2018
54099,734,2019
54101,639,2015
54101,582,2016
54101,714,2017
54101,658,2018
54101,660,2019
54103,628,2015
54103,582,2016
54103,681,2017
54103,644,2018
54103,624,2019
54105,642,2015
54105,689,2016
54105,745,2017
54105,699,2018
54105,722,2019
54107,642,2015
54107,689,2016
54107,745,2017
54107,699,2018
54107,722,2019
54109,628,2015
54109,582,2016
54109,681,2017
54109,644,2018
54109,624,2019
55001,643,2015
55001,658,2016
55001,681,2017
55001,689,2018
55001,707,2019
55003,643,2015
55003,658,2016
55003,681,2017
55003,689,2018
55003,700,2019
55005,685,2015
55005,696,2016
55005,681,2017
55005,689,2018
55005,709,2019
55007,643,2015
55007,658,2016
55007,702,2017
55007,700,2018
55007,744,2019
55009,754,2015
55009,756,2016
55009,738,2017
55009,786,2018
55009,860,2019
55011,675,2015
55011,694,2016
55011,699,2017
55011,710,2018
55011,733,2019
55013,643,2015
55013,658,2016
55013,681,2017
55013,689,2018
55013,708,2019
55015,692,2015
55015,718,2016
55015,728,2017
55015,822,2018
55015,774,2019
55017,748,2015
55017,735,2016
55017,776,2017
55017,773,2018
55017,810,2019
55019,643,2015
55019,658,2016
55019,681,2017
55019,689,2018
55019,700,2019
55021,746,2015
55021,769,2016
55021,790,2017
55021,862,2018
55021,869,2019
55023,643,2015
55023,658,2016
55023,681,2017
55023,689,2018
55023,700,2019
55025,928,2015
55025,936,2016
55025,964,2017
55025,1091,2018
55025,1093,2019
55027,747,2015
55027,753,2016
55027,755,2017
55027,758,2018
55027,788,2019
55029,679,2015
55029,733,2016
55029,712,2017
55029,718,2018
55029,774,2019
55031,755,2015
55031,755,2016
55031,771,2017
55031,848,2018
55031,871,2019
55033,655,2015
55033,709,2016
55033,726,2017
55033,697,2018
55033,716,2019
55035,748,2015
55035,735,2016
55035,776,2017
55035,773,2018
55035,810,2019
55037,643,2015
55037,683,2016
55037,705,2017
55037,709,2018
55037,700,2019
55039,753,2015
55039,709,2016
55039,751,2017
55039,755,2018
55039,771,2019
55041,643,2015
55041,658,2016
55041,681,2017
55041,689,2018
55041,700,2019
55043,643,2015
55043,658,2016
55043,681,2017
55043,689,2018
55043,700,2019
55045,687,2015
55045,671,2016
55045,700,2017
55045,778,2018
55045,781,2019
55047,643,2015
55047,658,2016
55047,681,2017
55047,689,2018
55047,700,2019
55049,754,2015
55049,734,2016
55049,738,2017
55049,791,2018
55049,791,2019
55051,643,2015
55051,658,2016
55051,681,2017
55051,689,2018
55051,700,2019
55053,645,2015
55053,658,2016
55053,681,2017
55053,689,2018
55053,700,2019
55055,829,2015
55055,894,2016
55055,795,2017
55055,822,2018
55055,847,2019
55057,645,2015
55057,683,2016
55057,682,2017
55057,705,2018
55057,714,2019
55059,899,2015
55059,919,2016
55059,890,2017
55059,899,2018
55059,911,2019
55061,754,2015
55061,756,2016
55061,738,2017
55061,786,2018
55061,860,2019
55063,728,2015
55063,828,2016
55063,814,2017
55063,793,2018
55063,826,2019
55065,643,2015
55065,658,2016
55065,681,2017
55065,689,2018
55065,700,2019
55067,695,2015
55067,699,2016
55067,681,2017
55067,689,2018
55067,700,2019
55069,643,2015
55069,658,2016
55069,681,2017
55069,689,2018
55069,700,2019
55071,643,2015
55071,717,2016
55071,681,2017
55071,689,2018
55071,700,2019
55073,679,2015
55073,733,2016
55073,721,2017
55073,774,2018
55073,774,2019
55075,643,2015
55075,658,2016
55075,681,2017
55075,689,2018
55075,700,2019
55077,671,2015
55077,731,2016
55077,719,2017
55077,730,2018
55077,741,2019
55078,643,2015
55078,658,2016
55078,681,2017
55078,689,2018
55078,700,2019
55079,896,2015
55079,907,2016
55079,927,2017
55079,911,2018
55079,918,2019
55081,719,2015
55081,777,2016
55081,782,2017
55081,799,2018
55081,808,2019
55083,643,2015
55083,658,2016
55083,681,2017
55083,689,2018
55083,713,2019
55085,708,2015
55085,729,2016
55085,726,2017
55085,713,2018
55085,735,2019
55087,692,2015
55087,718,2016
55087,728,2017
55087,822,2018
55087,774,2019
55089,896,2015
55089,907,2016
55089,927,2017
55089,911,2018
55089,918,2019
55091,643,2015
55091,658,2016
55091,681,2017
55091,689,2018
55091,700,2019
55093,996,2015
55093,1027,2016
55093,1086,2017
55093,1089,2018
55093,1151,2019
55095,721,2015
55095,775,2016
55095,763,2017
55095,771,2018
55095,781,2019
55097,676,2015
55097,698,2016
55097,714,2017
55097,700,2018
55097,716,2019
55099,643,2015
55099,658,2016
55099,681,2017
55099,689,2018
55099,700,2019
55101,763,2015
55101,888,2016
55101,776,2017
55101,828,2018
55101,858,2019
55103,643,2015
55103,674,2016
55103,681,2017
55103,689,2018
55103,700,2019
55105,755,2015
55105,770,2016
55105,767,2017
55105,794,2018
55105,793,2019
55107,644,2015
55107,674,2016
55107,681,2017
55107,689,2018
55107,700,2019
55109,996,2015
55109,1027,2016
55109,1086,2017
55109,1089,2018
55109,1151,2019
55111,763,2015
55111,802,2016
55111,773,2017
55111,772,2018
55111,800,2019
55113,643,2015
55113,733,2016
55113,770,2017
55113,766,2018
55113,792,2019
55115,643,2015
55115,665,2016
55115,681,2017
55115,689,2018
55115,700,2019
55117,690,2015
55117,684,2016
55117,706,2017
55117,733,2018
55117,727,2019
55119,643,2015
55119,658,2016
55119,681,2017
55119,689,2018
55119,700,2019
55121,643,2015
55121,658,2016
55121,681,2017
55121,689,2018
55121,700,2019
55123,643,2015
55123,674,2016
55123,681,2017
55123,689,2018
55123,703,2019
55125,684,2015
55125,712,2016
55125,696,2017
55125,689,2018
55125,700,2019
55127,838,2015
55127,837,2016
55127,837,2017
55127,849,2018
55127,879,2019
55129,700,2015
55129,731,2016
55129,715,2017
55129,718,2018
55129,731,2019
55131,896,2015
55131,907,2016
55131,927,2017
55131,911,2018
55131,918,2019
55133,896,2015
55133,907,2016
55133,927,2017
55133,911,2018
55133,918,2019
55135,643,2015
55135,684,2016
55135,681,2017
55135,689,2018
55135,703,2019
55137,647,2015
55137,688,2016
55137,681,2017
55137,689,2018
55137,700,2019
55139,665,2015
55139,704,2016
55139,752,2017
55139,765,2018
55139,769,2019
55141,643,2015
55141,699,2016
55141,705,2017
55141,689,2018
55141,703,2019
56001,761,2015
56001,804,2016
56001,757,2017
56001,796,2018
56001,801,2019
56003,643,2015
56003,658,2016
56003,681,2017
56003,697,2018
56003,700,2019
56005,914,2015
56005,940,2016
56005,913,2017
56005,977,2018
56005,980,2019
56007,679,2015
56007,747,2016
56007,752,2017
56007,798,2018
56007,845,2019
56009,661,2015
56009,717,2016
56009,692,2017
56009,769,2018
56009,792,2019
56011,713,2015
56011,714,2016
56011,750,2017
56011,796,2018
56011,822,2019
56013,712,2015
56013,723,2016
56013,716,2017
56013,784,2018
56013,801,2019
56015,643,2015
56015,658,2016
56015,695,2017
56015,739,2018
56015,785,2019
56017,643,2015
56017,658,2016
56017,681,2017
56017,700,2018
56017,757,2019
56019,671,2015
56019,776,2016
56019,743,2017
56019,869,2018
56019,938,2019
56021,798,2015
56021,774,2016
56021,845,2017
56021,883,2018
56021,855,2019
56023,743,2015
56023,845,2016
56023,790,2017
56023,854,2018
56023,852,2019
56025,757,2015
56025,822,2016
56025,918,2017
56025,871,2018
56025,846,2019
56027,643,2015
56027,671,2016
56027,681,2017
56027,697,2018
56027,700,2019
56029,643,2015
56029,693,2016
56029,715,2017
56029,770,2018
56029,818,2019
56031,643,2015
56031,658,2016
56031,681,2017
56031,697,2018
56031,700,2019
56033,821,2015
56033,879,2016
56033,826,2017
56033,889,2018
56033,879,2019
56035,805,2015
56035,842,2016
56035,784,2017
56035,857,2018
56035,802,2019
56037,905,2015
56037,933,2016
56037,862,2017
56037,854,2018
56037,849,2019
56039,1112,2015
56039,1169,2016
56039,1098,2017
56039,1192,2018
56039,1209,2019
56041,660,2015
56041,711,2016
56041,713,2017
56041,736,2018
